Date,Route,Rating,Notes,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Rating,Length,Rating Code,Country,State,Numeric Grade,Is_Onsight,Is_Flash,Is_Redpoint,Is_Fell_Hung,Is_Sport,Is_Trad,Is_Boulder,Is_Multipitch,Year,Month,Season,Is_Weekend,Session_ID,Days_Attempted,Was_First_Try,Is_Success,Is_Project,Crag,Area,Subarea,Grade_Category
2022-09-27,Commitment,5.9,With Jordan! Fun event with tunes!,3,California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier,3.5,4,Lead,Redpoint,Trad,,320.0,2400,United States,California,9,False,False,True,False,False,True,False,True,2022,9,Fall,False,1,4,False,True,False,First Tier,Yosemite Valley,Valley North Side,5.9 and under
2022-09-27,Manana,5.10d,Hard to easy!!!!,1,California > Yosemite National Park > Yosemite Valley > Valley South Side > N. Sentinel Creek Area,3.8,4,Lead,Redpoint,Trad,5.10d,120.0,3500,United States,California,10d,False,False,True,False,False,True,False,False,2022,9,Fall,False,1,4,False,True,False,N. Sentinel Creek Area,Yosemite Valley,Valley South Side,5.10
2022-09-27,Brownoser,5.8,,1,California > Yosemite National Park > Yosemite Valley > Valley South Side > N. Sentinel Creek Area,2.1,2,Lead,Onsight,Trad,,110.0,2100,United States,California,8,True,False,False,False,False,True,False,False,2022,9,Fall,False,1,1,True,True,False,N. Sentinel Creek Area,Yosemite Valley,Valley South Side,5.9 and under
2022-09-27,Manana,5.10d,Easy with beta. But so so so good,1,California > Yosemite National Park > Yosemite Valley > Valley South Side > N. Sentinel Creek Area,3.8,4,TR,,Trad,5.10d,120.0,3500,United States,California,10d,False,False,False,False,False,True,False,False,2022,9,Fall,False,2,4,False,False,False,N. Sentinel Creek Area,Yosemite Valley,Valley South Side,5.10
2022-09-27,Manana,5.10d,Fell on last moves - switched hands and it went easy. Rest was solid,1,California > Yosemite National Park > Yosemite Valley > Valley South Side > N. Sentinel Creek Area,3.8,4,Lead,Fell/Hung,Trad,5.10d,120.0,3500,United States,California,10d,False,False,False,True,False,True,False,False,2022,9,Fall,False,3,4,False,False,False,N. Sentinel Creek Area,Yosemite Valley,Valley South Side,5.10
2022-09-26,Regular Route (Higher Cathedral Spire),5.9,,4,California > Yosemite National Park > Yosemite Valley > Valley South Side > P. Cathedral Area > 3. Higher Cathedral Spire,3.5,3,Lead,Onsight,Trad,,400.0,2400,United States,California,9,True,False,False,False,False,True,False,True,2022,9,Fall,False,1,1,True,True,False,3. Higher Cathedral Spire,Yosemite Valley,Valley South Side,5.9 and under
2022-09-24,Outer Limits,5.10c,2 top rope laps of pitch 1,2,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Aj. Cookie Area > The Cookie Cliff,3.8,4,TR,,Trad,,190.0,3200,United States,California,10c,False,False,False,False,False,True,False,True,2022,9,Fall,True,1,2,False,False,False,The Cookie Cliff,Yosemite Valley,Lower Merced River Canyon,5.10
2022-09-24,Outer Limits,5.10c,Repeat - so good,1,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Aj. Cookie Area > The Cookie Cliff,3.8,4,Lead,Redpoint,Trad,,190.0,3200,United States,California,10c,False,False,True,False,False,True,False,False,2022,9,Fall,True,2,2,False,True,False,The Cookie Cliff,Yosemite Valley,Lower Merced River Canyon,5.10
2022-09-22,Ament Arete (Stand Start),V4,Send. Second go today. Have to get the heel in the right spot and then it’s easy,1,California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Torque Spanner Boulder,2.8,3,Send,,Boulder,,,20400,United States,California,5.12a,False,False,False,False,False,False,True,False,2022,9,Fall,False,1,3,False,True,False,Torque Spanner Boulder,Yosemite Valley,* Yosemite Valley Bouldering,Boulder
2022-09-22,Kor Workout,V2,Warmup,1,California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder,2.5,2,Send,,Boulder,,8.0,20200,United States,California,5.12a,False,False,False,False,False,False,True,False,2022,9,Fall,False,1,6,False,True,False,Kor Problem Boulder,Yosemite Valley,* Yosemite Valley Bouldering,Boulder
2022-09-22,Tendons Give,V4,Sweet problem!,1,California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Goodrich Boulder,3.6,3,Flash,,Boulder,V4,15.0,20400,United States,California,5.12a,False,True,False,False,False,False,True,False,2022,9,Fall,False,1,1,True,True,False,Goodrich Boulder,Yosemite Valley,* Yosemite Valley Bouldering,Boulder
2022-09-22,Kor Problem,V3,Warmup,3,California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder,3.4,3,Send,,Boulder,,15.0,20300,United States,California,5.12a,False,False,False,False,False,False,True,True,2022,9,Fall,False,1,5,False,True,False,Kor Problem Boulder,Yosemite Valley,* Yosemite Valley Bouldering,Boulder
2022-09-18,Suds,5.9,,1,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Am. Pat and Jack Pinnacle,2.6,2,Lead,Onsight,Trad,,120.0,2400,United States,California,9,True,False,False,False,False,True,False,False,2022,9,Fall,True,1,2,True,True,False,Am. Pat and Jack Pinnacle,Yosemite Valley,Lower Merced River Canyon,5.9 and under
2022-09-18,More Mental than Mantel,5.10-,Linked as 1. So much fun!!!!!,2,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Am. Pat and Jack Pinnacle,2.9,3,Lead,Onsight,Trad,,130.0,2700,United States,California,10,True,False,False,False,False,True,False,True,2022,9,Fall,True,1,2,True,True,False,Am. Pat and Jack Pinnacle,Yosemite Valley,Lower Merced River Canyon,5.10
2022-09-18,Kiddie Corner,5.10a,,1,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Am. Pat and Jack Pinnacle,2.7,3,Lead,Onsight,Trad,5.9,110.0,2600,United States,California,10a,True,False,False,False,False,True,False,False,2022,9,Fall,True,1,2,True,True,False,Am. Pat and Jack Pinnacle,Yosemite Valley,Lower Merced River Canyon,5.10
2022-09-18,Makayla's Climb,5.8+,Just p1,1,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Am. Pat and Jack Pinnacle,2.2,-1,Lead,Onsight,Trad,,40.0,2200,United States,California,8,True,False,False,False,False,True,False,False,2022,9,Fall,True,1,1,True,True,False,Am. Pat and Jack Pinnacle,Yosemite Valley,Lower Merced River Canyon,5.9 and under
2022-09-15,Blown Away,5.9 PG13,with bella. Amazing!,5,California > Yosemite National Park > Tuolumne Meadows > DAFF Area > DAFF Dome > West Face,3.7,4,Lead,Onsight,Trad,,500.0,2400,United States,California,9,True,False,False,False,False,True,False,True,2022,9,Fall,False,1,1,True,True,False,West Face,Tuolumne Meadows,DAFF Area,5.9 and under
2022-09-14,Fender Strat,5.10a,lap,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Faulty Tower,2.7,2,TR,,Sport,,80.0,2600,United States,California,10a,False,False,False,False,True,False,False,False,2022,9,Fall,False,1,5,False,False,False,Faulty Tower,Bishop Area,Owens River Gorge,5.10
2022-09-14,Hang A Louie,5.9,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Faulty Tower,2.4,1,Lead,Onsight,Sport,,115.0,2400,United States,California,9,True,False,False,False,True,False,False,False,2022,9,Fall,False,1,3,True,True,False,Faulty Tower,Bishop Area,Owens River Gorge,5.9 and under
2022-09-14,Spinal Fracture,5.11a,Tronsight + 1 lap,2,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Social Platform,3.2,2,TR,,Sport,,,4600,United States,California,11a,False,False,False,False,True,False,False,True,2022,9,Fall,False,1,1,False,False,False,Social Platform,Bishop Area,Owens River Gorge,5.11
2022-09-14,Spinal Fracture,5.11a,After 2 topropes,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Social Platform,3.2,2,Lead,Redpoint,Sport,,,4600,United States,California,11a,False,False,True,False,True,False,False,False,2022,9,Fall,False,2,1,False,True,False,Social Platform,Bishop Area,Owens River Gorge,5.11
2022-09-14,Orange Peel,5.10c,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Social Platform,2.6,2,Lead,Onsight,Sport,,70.0,3200,United States,California,10c,True,False,False,False,True,False,False,False,2022,9,Fall,False,1,1,True,True,False,Social Platform,Bishop Area,Owens River Gorge,5.10
2022-09-14,Fender Strat,5.10a,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Faulty Tower,2.7,2,Lead,Redpoint,Sport,,80.0,2600,United States,California,10a,False,False,True,False,True,False,False,False,2022,9,Fall,False,2,5,False,True,False,Faulty Tower,Bishop Area,Owens River Gorge,5.10
2022-09-13,Homebrew,5.11c,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Pub Wall,3.0,2,Lead,Onsight,Sport,,80.0,5200,United States,California,11c,True,False,False,False,True,False,False,False,2022,9,Fall,False,1,2,True,True,False,Pub Wall,Bishop Area,Owens River Gorge,5.11
2022-09-13,Son of Belayer Slayer,5.10a PG13,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Pub Wall,3.4,2,Lead,Redpoint,Sport,,120.0,2600,United States,California,10a,False,False,True,False,True,False,False,False,2022,9,Fall,False,1,6,False,True,False,Pub Wall,Bishop Area,Owens River Gorge,5.10
2022-09-13,Light Within,5.10c,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Pub Wall,3.3,2,Lead,Redpoint,Sport,,70.0,3200,United States,California,10c,False,False,True,False,True,False,False,False,2022,9,Fall,False,1,6,False,True,False,Pub Wall,Bishop Area,Owens River Gorge,5.10
2022-09-13,Hardly Wallbanger,5.10c,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Central Gorge > Pub Wall,3.6,1,Lead,Onsight,Sport,5.10b,90.0,3200,United States,California,10c,True,False,False,False,True,False,False,False,2022,9,Fall,False,1,4,True,True,False,Pub Wall,Bishop Area,Owens River Gorge,5.10
2022-09-12,Mind Meld,5.12b,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > The Dilithium Crystal,3.5,3,Lead,Fell/Hung,Sport,,65.0,6900,United States,California,12b,False,False,False,True,True,False,False,False,2022,9,Fall,False,1,2,False,False,True,The Dilithium Crystal,Bishop Area,Owens River Gorge,5.12
2022-09-12,Photon Torpedo,5.11b,,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > The Dilithium Crystal,3.5,3,Lead,Onsight,Sport,,85.0,4900,United States,California,11b,True,False,False,False,True,False,False,False,2022,9,Fall,False,1,1,True,True,False,The Dilithium Crystal,Bishop Area,Owens River Gorge,5.11
2022-09-05,Kor Workout,V2,,3,California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder,2.5,2,Send,,Boulder,,8.0,20200,United States,California,5.12a,False,False,False,False,False,False,True,True,2022,9,Fall,False,1,6,False,True,False,Kor Problem Boulder,Yosemite Valley,* Yosemite Valley Bouldering,Boulder
2022-09-05,Kor Problem,V3,Send 3x,3,California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder,3.4,3,Send,,Boulder,,15.0,20300,United States,California,5.12a,False,False,False,False,False,False,True,True,2022,9,Fall,False,1,5,False,True,False,Kor Problem Boulder,Yosemite Valley,* Yosemite Valley Bouldering,Boulder
2022-08-31,East Buttress,5.7,Simul with Mitchell!,11,California > High Sierra > 14 - Whitney & Surrounding Peaks > Mt. Whitney,3.7,4,Lead,Onsight,"Trad, Alpine",,1000.0,1800,United States,California,7,True,False,False,False,False,True,False,True,2022,8,Summer,False,1,2,True,True,False,Mt. Whitney,14 - Whitney & Surrounding Peaks,Mt. Whitney,5.9 and under
2022-08-30,Stone's Throw,5.11d,"With Jordan. Counting as “4” pitches. Split p2 into 2. Onsighted 1, 2a, 2b. Had to lower and rp p3. I sent p3 on tr

Pretty disappointing. 1* p1 and .5* p3. 

P2a and p2b were around 2.5*

Skipped last pitch. Had to get home for Whitney and it looked terrible anyway.

Fell following the awful pitch 3. Lowered and climbed through where I fell",4,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Bighorn Wall,3.3,2,Lead,Fell/Hung,Trad,,550.0,5500,United States,California,11d,False,False,False,True,False,True,False,True,2022,8,Summer,False,1,1,False,False,False,Bighorn Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-28,East Arete,3rd,Down after fishhook,1,California > High Sierra > 14 - Whitney & Surrounding Peaks > Mt. Russell,3.4,2,,,"Trad, Alpine",,,800,United States,California,5.12a,False,False,False,False,False,True,False,False,2022,8,Summer,True,1,1,False,False,False,Mt. Russell,14 - Whitney & Surrounding Peaks,Mt. Russell,5.9 and under
2022-08-28,Fishhook Arête,5.9,"Back for revenge :) with Mitchell. He wasn’t up to simuling, so we pitched her out. I led evens. 2 star climbing, 5 star feature!",8,California > High Sierra > 14 - Whitney & Surrounding Peaks > Mt. Russell,3.8,3,Lead,Redpoint,"Trad, Alpine",5.8,1000.0,2400,United States,California,9,False,False,True,False,False,True,False,True,2022,8,Summer,True,1,2,False,True,False,Mt. Russell,14 - Whitney & Surrounding Peaks,Mt. Russell,5.9 and under
2022-08-23,The Remington Electric,5.11c,Immediate lap. No falls,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall,3.6,3,TR,,Sport,5.11a/b,105.0,5200,United States,California,11c,False,False,False,False,True,False,False,False,2022,8,Summer,False,1,5,False,False,False,Mustache Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-23,The Remington Electric,5.11c,Traverse and overhang are 4* climbing! Rest is 2*,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall,3.6,3,Lead,Onsight,Sport,5.11a/b,105.0,5200,United States,California,11c,True,False,False,False,True,False,False,False,2022,8,Summer,False,2,5,True,True,False,Mustache Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-23,Coven (Seriously Though),5.11b,Tr after Ashley’s attempt. She made it to the 2nd to last bolt!,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall,3.6,3,TR,,Sport,,100.0,4900,United States,California,11b,False,False,False,False,True,False,False,False,2022,8,Summer,False,1,9,False,False,False,Mustache Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-23,Coven (Seriously Though),5.11b,Day flash,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall,3.6,3,Lead,Redpoint,Sport,,100.0,4900,United States,California,11b,False,False,True,False,True,False,False,False,2022,8,Summer,False,2,9,False,True,False,Mustache Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-23,It's Not The Wheat,5.12a,Immediate top rope following onsight and tr of Remington electric. No falls. Had to fight in the crux though! Took it to the Remington electric anchors,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall,3.8,3,TR,,Sport,5.12a,90.0,6600,United States,California,12a,False,False,False,False,True,False,False,False,2022,8,Summer,False,1,4,False,False,False,Mustache Wall,Bishop Area,Pine Creek Canyon,5.12
2022-08-22,Hari-Kiri,5.10a,,1,California > Yosemite National Park > Yosemite Valley > Valley South Side > N. Sentinel Creek Area,3.1,3,Lead,Onsight,Trad,,120.0,2600,United States,California,10a,True,False,False,False,False,True,False,False,2022,8,Summer,False,1,3,True,True,False,N. Sentinel Creek Area,Yosemite Valley,Valley South Side,5.10
2022-08-22,Yin-Yang,5.10d,,1,California > Yosemite National Park > Yosemite Valley > Valley South Side > N. Sentinel Creek Area,3.7,4,TR,,Trad,,120.0,3500,United States,California,10d,False,False,False,False,False,True,False,False,2022,8,Summer,False,1,3,False,False,True,N. Sentinel Creek Area,Yosemite Valley,Valley South Side,5.10
2022-08-22,Wind in the Willows,5.12d,"Sussed moves. Felt hard, but it’s really cool.",1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall,3.8,4,Lead,Fell/Hung,Sport,5.12d,90.0,7500,United States,California,12d,False,False,False,True,True,False,False,False,2022,8,Summer,False,1,6,False,False,True,Planetarium / Gecko Wall,Bishop Area,Pine Creek Canyon,5.12
2022-08-22,Bust a Gut,5.10a/b,Cooldown,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall,2.8,2,Lead,Redpoint,Sport,,80.0,2800,United States,California,10a,False,False,True,False,True,False,False,False,2022,8,Summer,False,1,5,False,True,False,Planetarium / Gecko Wall,Bishop Area,Pine Creek Canyon,5.10
2022-08-22,Bust a Gut,5.10a/b,Warmup,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall,2.8,2,Lead,Onsight,Sport,,80.0,2800,United States,California,10a,True,False,False,False,True,False,False,False,2022,8,Summer,False,2,5,True,True,False,Planetarium / Gecko Wall,Bishop Area,Pine Creek Canyon,5.10
2022-08-22,It’s a Crime,5.11a,,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Planetarium / Gecko Wall,2.8,1,Lead,Onsight,Sport,,105.0,4600,United States,California,11a,True,False,False,False,True,False,False,False,2022,8,Summer,False,1,8,True,True,False,Planetarium / Gecko Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-17,Southeast Buttress,5.6,With ash and Jordan. Took photos of Derrick and Courtney for proposal,5,California > Yosemite National Park > Tuolumne Meadows > Cathedral Range > Cathedral Peak > Southeast Slopes,3.8,4,Lead,Onsight,"Trad, Alpine",,700.0,1600,United States,California,6,True,False,False,False,False,True,False,True,2022,8,Summer,False,1,2,True,True,False,Southeast Slopes,Tuolumne Meadows,Cathedral Range,5.9 and under
2022-08-15,Voyager,5.11c,"Led every pitch with Jordan following

Onsight 2, 6.
Redpoint 1, 5
Fell/hung 3,4,7

P1: fingercrack is less than vertical. Lock and smear and you’re by a wide margin strong enough to get to the hand jam/stem rest at top of fingers

Incinerator: STAY TIGHT! climb fast and find finger locks to place. Cannot sow it up. Pull hips into wall to place. Would a right leg Drop knee work?? Climbing is easy, placing is strenuous. Good hand jams and a .75 near top of crack

Boulder problem: right hand undercling, right foot jam, left hand palm press, left foot edge -> left foot onto arete, trust it, right foot onto sloper below undercling, right hand Gaston undercling, stand up to jug

Pitch 5: hidden jug at most awkward part, right before thin hands/overhang (in the hole, can’t see before committing)

Pitch 7: crank on thin hands (don’t try to ring lock), get feet up, tight hand jam",7,California > Yosemite National Park > Yosemite Valley > Valley South Side > Q. Leaning Tower Area > Fifi Buttress,3.8,4,Lead,Fell/Hung,Trad,,700.0,5200,United States,California,11c,False,False,False,True,False,True,False,True,2022,8,Summer,False,1,1,False,False,False,Fifi Buttress,Yosemite Valley,Valley South Side,5.11
2022-08-13,Yin-Yang,5.10d,P1 lap. Amazing pitch ,1,California > Yosemite National Park > Yosemite Valley > Valley South Side > N. Sentinel Creek Area,3.7,4,TR,,Trad,,120.0,3500,United States,California,10d,False,False,False,False,False,True,False,False,2022,8,Summer,True,1,3,False,False,True,N. Sentinel Creek Area,Yosemite Valley,Valley South Side,5.10
2022-08-08,Goldielocks,5.10-,Led again as cooldown,1,California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall,2.9,3,Lead,Redpoint,Sport,,100.0,2700,United States,California,10,False,False,True,False,True,False,False,False,2022,8,Summer,False,1,1,False,True,False,The Gold Wall,Lee Vining Canyon / Tioga Road,Tioga Cliff Area (aka Private Property),5.10
2022-08-08,Goldielocks,5.10-,,1,California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall,2.9,3,Lead,Onsight,Sport,,100.0,2700,United States,California,10,True,False,False,False,True,False,False,False,2022,8,Summer,False,2,1,True,True,False,The Gold Wall,Lee Vining Canyon / Tioga Road,Tioga Cliff Area (aka Private Property),5.10
2022-08-08,Gold Fever,5.10+,,1,California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall,3.1,3,Lead,Onsight,Sport,,,3300,United States,California,10,True,False,False,False,True,False,False,False,2022,8,Summer,False,1,1,True,True,False,The Gold Wall,Lee Vining Canyon / Tioga Road,Tioga Cliff Area (aka Private Property),5.10
2022-08-08,Warm Up,5.10a,"First pitch good, second garbage. Skipped the 3rd",2,California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall,2.4,2,Lead,Onsight,Trad,,230.0,2600,United States,California,10a,True,False,False,False,False,True,False,True,2022,8,Summer,False,1,1,True,True,False,The Gold Wall,Lee Vining Canyon / Tioga Road,Tioga Cliff Area (aka Private Property),5.10
2022-08-08,Proud Arete,5.10c,So good I did 3 top rope laps in a row!,3,California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall,3.8,4,TR,,Trad,,120.0,3200,United States,California,10c,False,False,False,False,False,True,False,True,2022,8,Summer,False,1,2,False,False,False,The Gold Wall,Lee Vining Canyon / Tioga Road,Tioga Cliff Area (aka Private Property),5.10
2022-08-08,Proud Arete,5.10c,,1,California > Eastern Sierra > Lee Vining Canyon / Tioga Road > Tioga Cliff Area (aka Private Property) > The Gold Wall,3.8,4,Lead,Onsight,Trad,,120.0,3200,United States,California,10c,True,False,False,False,False,True,False,False,2022,8,Summer,False,2,2,True,True,False,The Gold Wall,Lee Vining Canyon / Tioga Road,Tioga Cliff Area (aka Private Property),5.10
2022-08-06,Shagadelic,5.8,"Anniversary climb with ashley! Middle 2 pitches are 4*

Definitely worth topping out to crag at the wart!!! It looks like incredible climbing there",4,"California > Yosemite National Park > Tuolumne Meadows > Medlicott Dome > West Face, Center",3.0,3,Lead,Onsight,Trad,,500.0,2100,United States,California,8,True,False,False,False,False,True,False,True,2022,8,Summer,True,1,1,True,True,False,"West Face, Center",Tuolumne Meadows,Medlicott Dome,5.9 and under
2022-08-03,Twitch  (easy start),5.11a,,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Ministry Wall,2.6,2,Lead,Onsight,"Sport, TR",,75.0,4600,United States,California,11a,True,False,False,False,True,False,False,False,2022,8,Summer,False,1,1,True,True,False,Ministry Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-03,Becky Route,5.9+,Warmup,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Mustache Wall,3.0,1,Lead,Redpoint,Sport,,100.0,2500,United States,California,9,False,False,True,False,True,False,False,False,2022,8,Summer,False,1,5,False,True,False,Mustache Wall,Bishop Area,Pine Creek Canyon,5.9 and under
2022-08-03,Burning Inside,5.11c,"Exhausted lap. Tr after onsight, a few falls on this go around",1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Ministry Wall,3.5,3,TR,,Sport,,100.0,5200,United States,California,11c,False,False,False,False,True,False,False,False,2022,8,Summer,False,1,1,False,False,False,Ministry Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-03,Burning Inside,5.11c,,1,California > Eastern Sierra > Bishop Area > Pine Creek Canyon > Scheelite Canyon / Pratt's Crack Gully > Ministry Wall,3.5,3,Lead,Onsight,Sport,,100.0,5200,United States,California,11c,True,False,False,False,True,False,False,False,2022,8,Summer,False,2,1,True,True,False,Ministry Wall,Bishop Area,Pine Creek Canyon,5.11
2022-08-02,Nice Jugs,5.9+,Repeat,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Flavin Haven,3.0,2,Lead,Redpoint,Sport,,90.0,2500,United States,California,9,False,False,True,False,True,False,False,False,2022,8,Summer,False,1,5,False,True,False,Flavin Haven,Bishop Area,Owens River Gorge,5.9 and under
2022-08-02,Lava Haul,5.10a,Cooldown,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Flavin Haven,3.7,4,TR,,Sport,,110.0,2600,United States,California,10a,False,False,False,False,True,False,False,False,2022,8,Summer,False,1,8,False,False,False,Flavin Haven,Bishop Area,Owens River Gorge,5.10
2022-08-02,Dr. Evil,5.10a,Actually dr evil ,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Gotham City,3.5,2,Lead,Onsight,Sport,,130.0,2600,United States,California,10a,True,False,False,False,True,False,False,False,2022,8,Summer,False,1,2,True,True,False,Gotham City,Bishop Area,Owens River Gorge,5.10
2022-08-02,Dr. Evil,5.10a,“Evil jumblies” variation ,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Gotham City,3.5,2,Lead,Onsight,Sport,,130.0,2600,United States,California,10a,True,False,False,False,True,False,False,False,2022,8,Summer,False,2,2,True,True,False,Gotham City,Bishop Area,Owens River Gorge,5.10
2022-08-02,Flex Your Head,5.11d,Fell at crux ,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Gotham City,3.8,3,Lead,Fell/Hung,Sport,5.11d,80.0,5500,United States,California,11d,False,False,False,True,True,False,False,False,2022,8,Summer,False,1,2,False,False,True,Gotham City,Bishop Area,Owens River Gorge,5.11
2022-08-02,Flex Your Head,5.11d,"First go. Fell at 4th, 5th; and second to last",1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Gotham City,3.8,3,Lead,Fell/Hung,Sport,5.11d,80.0,5500,United States,California,11d,False,False,False,True,True,False,False,False,2022,8,Summer,False,2,2,False,False,True,Gotham City,Bishop Area,Owens River Gorge,5.11
2022-08-02,Grindrite,5.11b,So good had to lap it! No falls,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Gotham City,3.9,3,TR,,Sport,,100.0,4900,United States,California,11b,False,False,False,False,True,False,False,False,2022,8,Summer,False,1,1,False,False,False,Gotham City,Bishop Area,Owens River Gorge,5.11
2022-08-02,Grindrite,5.11b,Wow! So freaking good. Like so good ,1,California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Gotham City,3.9,3,Lead,Onsight,Sport,,100.0,4900,United States,California,11b,True,False,False,False,True,False,False,False,2022,8,Summer,False,2,1,True,True,False,Gotham City,Bishop Area,Owens River Gorge,5.11
2022-07-30,Keystone Corner,5.8,5.8,1,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff,2.8,2,Lead,Onsight,Trad,,80.0,2100,United States,California,8,True,False,False,False,False,True,False,False,2022,7,Summer,True,1,1,True,True,False,Au. Five and Dime Cliff,Yosemite Valley,Lower Merced River Canyon,5.9 and under
2022-07-30,Keystone Corner,5.8,5.9. Wayyyyy better finish ,1,California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff,2.8,2,TR,,Trad,,80.0,2100,United States,California,8,False,False,False,False,False,True,False,False,2022,7,Summer,True,2,1,False,False,False,Au. Five and Dime Cliff,Yosemite Valley,Lower Merced River Canyon,5.9 and under
